movie_id,cast_name,writer,producer,director
955,"Tom Cruise,Dougray Scott,Thandie Newton,Ving Rhames,Richard Roxburgh,John Polson,Brendan Gleeson,Rade Serbedzija,William Mapother,Dominic Purcell,Mathew Wilkinson,Nicholas Bell,Cristina Brogeras,Kee Chan,Kim Fleming,Anthony Hopkins,Christian Manon",,"Tom Cruise,Paula Wagner",John Woo
2133,"George Clooney,Mark Wahlberg,Diane Lane,John C. Reilly,William Fichtner,Bob Gunton,Karen Allen,Allen Payne,Mary Elizabeth Mastrantonio,John Hawkes,Cherry Jones,Christopher McDonald,Michael Ironside,Rusty Schwimmer,Janet Wright,Dash Mihok,Josh Hopkins,Todd Kimsey,Chris Palermo,Wiley M. Pickett,Hayden Tank,Merle Kennedy,Jennifer Sommerfeld,Joseph D. Reitman,Sandy Ward,Melissa Samuels,Steven Barr,Billy Mayo",,"Wolfgang Petersen,Paula Weinstein,Gail Katz",Wolfgang Petersen
1979,"Ioan Gruffudd,Jessica Alba,Chris Evans,Michael Chiklis,Julian McMahon,Kerry Washington,Andre Braugher,Laurence Fishburne,Doug Jones,Beau Garrett,Brian Posehn,Zach Grenier,Kenneth Welsh,Kevin McNulty,Crystal Lowe,Vanessa Lachey,Stan Lee,Andy Stahl",,"Bernd Eichinger,Ralph Winter,Avi Arad",Tim Story
87827,"Suraj Sharma,Irrfan Khan,Ayush Tandon,Gautam Belur,Adil Hussain,Tabu,Ayaan Khan,Mohd Abbas Khaleeli,Vibish Sivakumar,Rafe Spall,James Saito,Jun Naito,Andrea Di Stefano,Shravanthi Sainath,Elie Alouf,Padmini Ramachandran,T.M. Karthik,Amarendran Ramanan,Hari Mina Bala",,"Gil Netter,David Womark",Ang Lee
1250,"Nicolas Cage,Eva Mendes,Wes Bentley,Donal Logue,Sam Elliott,Peter Fonda,Brett Cullen,Matt Long,Raquel Alessi,Tony Ghosthawk,Hugh Sexton,Marcus Jones,Matt Norman,Lawrence Cameron Steele,Eddie Baroo,Jessica Napier,Rebel Wilson,Daniel Fredericsen,Mathew Wilkinson",,"Michael De Luca,Avi Arad,Gary Foster,Steven Paul",Mark Steven Johnson
324668,"Matt Damon,Alicia Vikander,Tommy Lee Jones,Vincent Cassel,Julia Stiles,Riz Ahmed,Ato Essandoh,Scott Shepherd,Bill Camp,Vinzenz Kiefer,Stephen Kunken,Ben Stylianou,Kaya Yuzuki,Lizzie Phillips,Paris Stangl,Gregg Henry,Matt Blair,Akie Kotabe,Robin Crouch,Joe Kennard,Robert Stanton,Duran Fulton Brown,Charles Jarman,Jay Vincent Diaz,Richard Nunez,Sonny Robertson,James Dormuth,Dexter Emery,Jorge Luis Alvarez,Ava Katharina Maria Hoeller,Shane Williams,Frank Roskowski,Johnny Cicco,Martin Daniel Latham,Trevor White,Sasha Larkin,Barrie Brown,Stuart Jeffrey Cram,Brian Duda,Bobby Akers,Hugo Alonzo,Griffin Andrews,Jeremy Angel,Jozef Aoki,Sarah Armstrong,Lasco Atkins,Alphonso Austin,Martin Ballantyne,Tim Baros,Gintare Beinoraviciute,Marc Benanti,Greg Benoit,Tom Bonello,Allen Bracken,Anthony Burkhalter,Eduardo Jed Camara,Hunter Cannistraci,Lenisa Ann Careaga,Nicole Chauvet,Jeannine Comeau,Constance Consola,Angel Contreras,Alexander Cooper,Jesse M. Cooper,Graig Couton,Lisamarie Cowan,Roger Julian Cross,Gioacchino Jim Cuffaro,Graham Curry,Darlene Dalmaceda,Erin C. Davis,Christine de Lota,Jody Deats,Steven I. Dillard,Nick Donald,Timothy Skyler Dunigan,Andrew Dunkelberger,Paul Edney,Barbara Edwards,Heiko Effenberger,Aaron Egawa,Daniel Eghan,Clara Emanuel,Ricardo Ewert,Dino Fazzani,Nathan Ferguson,Joseph D Fisher,Ellie Fox,Neve Gachev,Alexander Garganera,Michael Garvey,Gladis Giada,Alex Gillison,Philip Greene,Adam Gregory,Shane Griffin,Guna Gultniece,Kevin Hager,Phillip Allen Hall III,Yumiko Hanasaka,Jeanette Hatlestad,Michael Haydon,John Heartstone,David Hershwitzky,Jamie Hodge,Yusuf Hofri,Ken Holliday,Oliver Hollingdale,Kornelia Horvath,Romulus Hotea,Jahmilla Jackson,Dolly Jagdeo,Bron James,Jimi James,Kyle James,Natasha Jenssen,Kyle Jerichow,Jauhara Jivanji,Jemarko Jones,Mark Justice,KaiCarra,Lampros Kalfuntzos,Attila G. Kerekes,Kyle Kesterson,Marat Khairoullin,Kaveh Khatiri,Slim Khezri,Elle van Knoll,Steven Krasner,Vivian Yoon Lee,Kamil Lemieszewski,Matthew Leonhart,David Ae Levy,Raul Limon,Frank Lui Geo,Kevin Lye,Rob Marchitti,Maria Marra,Garry Marriott,Alex Martin,Jason Matthewson,Stephanie McIntyre,Amelie McKendry,Neal McNeil,Addyson Medley,Andy Mihalache,Anthony Molinari,Robb Moon,Sean Moon,Paul A Munday,Ashley Nicole Murray,Celina Nessa,Emily Ng,Brodi Nicholas,Jason Novak,Emeson Nwolie,Angelo Olivier,Sarah Ospina,B.J. Parker,Mac Pietowski,Dean Preston,Damon Proctor,Jon Prophet,Abigail Rich,Lovell Richards,Jarrett Ricker,Joan Riegert,Brian Robak,Belen Rosenberg,Andre Rutherford,Nunzio Santoro,Shane Santos,Lani Sarem,Kaleigh Saunders,Mark Sawtelle,Earl Vincent Sherwood II,Adonis Simmons,Tina Simmons,Neil Alexander Smith,Eric Sparks,Richard Stanley,Elicia Stokes Navarro,Alyx Stone,Aaron Strong,Paul Terry,Tony Toste,Michael A. Tushaus,Vassiliki Tzanakou,Luke Van Bergen,Tony Vivio,Sheila Vossough,Marla Aaron Wapner,Don Whatley,LaFonda Whitehead,Chris Wolfe,Andie Ximenes,Alexander Yassin,Brad Hamerly","Paul Greengrass,Christopher Rouse","Frank Marshall,Matt Damon,Paul Greengrass,Gregory Goodman,Jeffrey M. Weiner,Ben Smith",Paul Greengrass
9471,"Cameron Diaz,Drew Barrymore,Lucy Liu,Bernie Mac,Robert Patrick,Demi Moore,John Cleese,Matt LeBlanc,Luke Wilson,Shia LaBeouf,Pink,Crispin Glover,Justin Theroux,Melissa McCarthy,Rodrigo Santoro,Eric Bogosian,Robert Forster,Daxing Zhang,Bruce Comtois,Bruce Willis,Ashley Olsen",,"Nancy Juvonen,Drew Barrymore,Leonard Goldberg",McG
70981,"Noomi Rapace,Michael Fassbender,Guy Pearce,Idris Elba,Charlize Theron,Lucy Hutchinson,Sean Harris,Rafe Spall,Kate Dickie,Emun Elliott,Benedict Wong,Patrick Wilson,Ian Whyte,Branwell Donaghey,Vladimir Furdik,C.C. Smiff,Shane Steyn,John Lebar,Anil Biltoo,Giannina Facio,James Embree,Robin Atkin Downes,Louisa Staples,Annie Penn,Daniel James","Damon Lindelof,Jon Spaihts","Ridley Scott,David Giler,Walter Hill",Ridley Scott
10996,"Michael J. Fox,Geena Davis,Hugh Laurie,Jonathan Lipnicki,Anna Hoelck,Ashley Hoelck,Nathan Lane,Melanie Griffith,James Woods,Steve Zahn,Maria Bamford,Kevin Olson,Rachael Harris,Marc John Jefferies",,Douglas Wick,Rob Minkoff
68724,"Matt Damon,Jodie Foster,Sharlto Copley,Alice Braga,Diego Luna,Wagner Moura,William Fichtner,Faran Tahir,Jose Pablo Cantillo,Maxwell Perry Cotton,Brandon Auret,Josh Blacker,Emma Tremblay,Adrian Holmes,Jared Keeso,Michael Shanks,Carly Pope,Ona Grauer,Terry Chen,Chris Shields,Christina Cox,Derek Gilroy,Talisa Soto,Claire Smithies",Neill Blomkamp,"Simon Kinberg,Bill Block,Neill Blomkamp",Neill Blomkamp
2789,"Vin Diesel,Thandie Newton,Karl Urban,Colm Feore,Linus Roache,Keith David,Yorick van Wageningen,Nick Chinlund,Alexa Davalos,Roger Cross,Kim Hawthorne,Judi Dench,Mark Gibbon,Terry Chen,Christina Cox,Nigel Vonas,Raoul Ganeev,Alexis Llewellyn,Charles Zuckermann",David Twohy,"Scott Kroopf,Vin Diesel",David Twohy
97020,"Joel Kinnaman,Gary Oldman,Michael Keaton,Abbie Cornish,Jackie Earle Haley,Michael Kenneth Williams,Jennifer Ehle,Jay Baruchel,Samuel L. Jackson,Aimee Garcia,Douglas Urbanski,John Paul Ruttan,Patrick Garrow,K. C. Collins,WBBrown II",,"Roger Birnbaum,Gary Barber,Marc Abraham,Eric Newman",
7459,"Emile Hirsch,Christina Ricci,Matthew Fox,Susan Sarandon,Scott Porter,John Goodman,Ariel Winter,Nicholas Elia,Hiroyuki Sanada,Art LaFleur,Richard Roundtree,Togo Igawa,Nan Yu,Cosma Shiva Hagen,Roger Allam,Nayo Wallace,Rain,Moritz Bleibtreu,Ralph Herforth,Jana Pallaske,Megan Gay,Yuriri Naka,Narges Rashidi,Fang Yu,Kick Gurry","Lilly Wachowski,Lana Wachowski","Joel Silver,Grant Hill,Lilly Wachowski,Lana Wachowski,Jessica Alan,Roberto Malerba,Henning Molfenter,Charlie Woebcken","Lilly Wachowski,Lana Wachowski"
42888,"Reese Witherspoon,Paul Rudd,Owen Wilson,Jack Nicholson,Kathryn Hahn,Molly Price,Shelley Conn,Tony Shalhoub,Lenny Venito,Ron McLarty,Domenick Lombardozzi,John Tormey,Teyonah Parris,Dean Norris,Tara Subkoff",James L. Brooks,"James L. Brooks,Laurence Mark,Paula Weinstein,Julie Ansell",James L. Brooks
37834,"Tom Cruise,Cameron Diaz,Peter Sarsgaard,Viola Davis,Paul Dano,Maggie Grace,Marc Blucas,Celia Weston,Dale Dye,Falk Hentschel,Lennie Loftin,Rich Manley,Gal Gadot,Trevor Loomis,Nilaja Sun,Jerrell Lee Wesley,Adam Gregory",,"Cathy Konrad,Steve Pink,Todd Garner",James Mangold
75612,"Tom Cruise,Morgan Freeman,Olga Kurylenko,Andrea Riseborough,Melissa Leo,Abigail Lowe,Isabelle Lowe,David Madison,John L. Armijo,Fileena Bahris,Joanne Bahris,Andrew Breland,Lisa Raziano",,"Duncan Henderson,Barry Levine,Joseph Kosinski,Peter Chernin,Dylan Clark",Joseph Kosinski
1895,"Ewan McGregor,Natalie Portman,Hayden Christensen,Ian McDiarmid,Samuel L. Jackson,Christopher Lee,Anthony Daniels,Kenny Baker,Frank Oz,Jimmy Smits,Peter Mayhew,Oliver Ford Davies,Ahmed Best,Silas Carson,Joel Edgerton,Bonnie Piesse,Matthew Wood,Temuera Morrison,Bruce Spence,Jeremy Bulloch,Wayne Pygram,Nick Gillard,Aidan Barton,James Earl Jones,George Lucas,Jett Lucas,Amanda Lucas,Katie Lucas,Rohan Nichol,David Bowers,Matt Sloan,Rebecca Jackson Mendoza,Tux Akindoyeni,Matt Rowan,Kenji Oates,Amy Allen,Bodie Taylor,Graeme Blundell,Trisha Noble,Claudia Karvan,Keira Wingate,Hayley Mooy,Sandi Finlay,Warren Owens,Kee Chan,Rena Owen,Christopher Kirby,Kristy Wright,Coinneach Alexander,Mousy McCallum,Michael Kingma,Axel Dench,Steven Foy,Julian Khazzouh,James Rowland,David Stiff,Robert Cope",,Rick McCallum,George Lucas
1894,"Ewan McGregor,Natalie Portman,Hayden Christensen,Ian McDiarmid,Samuel L. Jackson,Christopher Lee,Anthony Daniels,Kenny Baker,Frank Oz,Ahmed Best,Pernilla August,Oliver Ford Davies,Andrew Secombe,Silas Carson,Alethea McGrath,Temuera Morrison,Jimmy Smits,Daniel Logan,Leeanna Walsman,Jack Thompson,Joel Edgerton,Bonnie Piesse,Ayesha Dharker,Rose Byrne,Veronica Segura,Matt Doran,Alan Ruscoe,Ron Falk,Anthony Phelan,Rena Owen,Susie Porter,Matt Sloan,David Bowers,Steve John Shepherd,Bodie Taylor,Matt Rowan,Steven Boyle,Zachariah Jensen,Alex Knoll,Phoebe Yiamkiati,Marton Csokas",,"George Lucas,Rick McCallum",George Lucas
585,"John Goodman,Billy Crystal,Mary Gibbs,Steve Buscemi,James Coburn,Jennifer Tilly,Bob Peterson,John Ratzenberger,Frank Oz,Steve Susskind,Bonnie Hunt,Jeff Pidgeon,Samuel Lord Black,Jack Angel,Bob Bergen,Rodger Bumpass,Gino Conforti,Jennifer Darling,Patti Deutsch,Pete Docter,Bobby Edner,Ashley Edner,Paul Eiding,Katie Scarlettr,Bill Farmer,Keegan Farrell,Pat Fraley,Teresa Ganzel,Taylor Gifaldi,Marc John Jefferies,Joe Lala,Noah Luke,Sherry Lynn,Danny Mann,Mona Marshall,Mickie McGowan,Laraine Newman,Kay Panabaker,Phil Proctor,Josh Qualtieri,Guido Quaroni,Jan Rabson,Lisa Raggio,Joe Ranft,Katherine Ringgold,Sophia Ranft,Bob Scott,Jim Thornton,Lee Unkrich,Wallace Shawn,Daniel Gerson,David Silverman",,Darla K. Anderson,Pete Docter
76170,"Hugh Jackman,Hiroyuki Sanada,Famke Janssen,Will Yun Lee,Tao Okamoto,Rila Fukushima,Svetlana Khodchenkova,Haruhiko Yamanouchi,Brian Tee,Patrick Stewart,Ian McKellen,Ken Yamamura,Shinji Ikefuji,Qyoko Kudo,Conrad Coleby,Taris Tyler,Nobuaki Kakuda,Takao Kinoshita,Allan Poppleton,Garret Sato,Hiroshi Kasuga",,"Hugh Jackman,Lauren Shuler Donner,Hutch Parker",James Mangold
1893,"Liam Neeson,Ewan McGregor,Natalie Portman,Jake Lloyd,Ian McDiarmid,Anthony Daniels,Kenny Baker,Pernilla August,Frank Oz,Oliver Ford Davies,Hugh Quarshie,Ahmed Best,Terence Stamp,Samuel L. Jackson,Ray Park,Peter Serafinowicz,Keira Knightley,Silas Carson,Brian Blessed,Andrew Secombe,Lewis Macleod,Greg Proops,Scott Capurro,Dominic West,Sofia Coppola,Ralph Brown,Steve Speirs,Warwick Davis,Jerome Blake,Alan Ruscoe,Celia Imrie,Benedict Taylor,Clarence Smith,Karol Cristina da Silva,Liz Wilson,Candice Orwell,Bronagh Gallagher,John Fensom,Margaret Towner,Dhruv Chanchani,Oliver Walpole,Katie Lucas,Megan Udall,Hassani Shapi,Gin Clarke,Khan Bonfils,Michelle Taylor,Michaela Cottrell,Phil Eason,Mark Coulier,Lindsay Duncan,James Taylor,Chris Sanders,Toby Longworth,Marc Silk,Amanda Lucas,Danny Wagner",,Rick McCallum,George Lucas
49519,"Nicolas Cage,Emma Stone,Ryan Reynolds,Catherine Keener,Cloris Leachman,Clark Duke,Chris Sanders,Randy Thom","John Cleese,Kirk De Micco","Jane Hartwell,Kristine Belson","Chris Sanders,Kirk De Micco"
2395,"Clovis Cornillac,Franck Dubosc,Alain Delon,Vanessa Hessler,Michael Herbig,Santiago Segura,Bouli Lanners,Alexandre Astier,Luca Bizzarri,Paolo Kessisoglu,Elie Semoun,Francis Lalanne,Michael Schumacher,Zinedine Zidane,Tony Parker,Sim,Patrice Thibaud",,Thomas Langmann,Thomas Langmann
12100,"Nicolas Cage,Adam Beach,Peter Stormare,Noah Emmerich,Mark Ruffalo,Jason Isaacs,Christian Slater,Keith Campbell,Martin Henderson",,"John Woo,Terence Chang,Alison R. Rosenzweig",John Woo
290595,"Chris Hemsworth,Charlize Theron,Emily Blunt,Jessica Chastain,Nick Frost,Sheridan Smith,Rob Brydon,Alexandra Roach,Sam Claflin,Colin Morgan,Sophie Cookson,Sam Hazeldine,Lynne Wilmot,Alejandro Cuello,Liam Neeson,Sope Dirisu,Conrad Khan,Niamh Walter,Amelia Crouch,Fred Tatasciore,Ralph Ineson,Robert Portal,Robert Wilfort,David Mumeni,Kara Lily Hayworth,Madeleine Worrall,Chinna Wodu,Andrew Rothney,Tim Delap,Antony Acheampong,Ian Davies,George Watkins,Aj Bediako,Sam Coulson,Ryan Donaldson,Osi Okerafor,Maya Wasowicz,Yusuf Hofri,Eshan Gopal,Jadey Duffield,Karl Farrer",,Joe Roth,
98566,"Megan Fox,Will Arnett,William Fichtner,Alan Ritchson,Noel Fisher,Pete Ploszek,Johnny Knoxville,Jeremy Howard,Danny Woodburn,Tony Shalhoub,Tohoru Masamune,Whoopi Goldberg,Minae Noji,Abby Elliott,Madison Mason,Derek Mears,Malina Weissman,Taran Killam,K. Todd Freeman,Paul Fitzgerald,Venida Evans,Mikal Vega,Harley Pasternak,Braeson Herold,Chris Wylde,Chance Kelly,Rick Chambers,Leyna Nguyen","Josh Appelbaum,Evan Daugherty","Michael Bay,Galen Walker,Andrew Form,Bradley Fuller,Scott Mednick",Jonathan Liebesman
49047,"Sandra Bullock,George Clooney,Ed Harris,Orto Ignatiussen,Phaldut Sharma,Amy Warren,Basher Savage",,David Heyman,
9619,"Pierce Brosnan,Linda Hamilton,Jeremy Foley,Elizabeth Hoffman,Charles Hallahan,Grant Heslov,Kirk Trutner,Arabella Field,Tzi Ma,Brian Reddy,Lee Garlington,Bill Bolender,Carole Androsky,Peter Jason,Christopher Murray",,"Gale Anne Hurd,Joseph Singer",Roger Donaldson
308531,"Megan Fox,Stephen Amell,Will Arnett,Laura Linney,Pete Ploszek,Alan Ritchson,Noel Fisher,Jeremy Howard,Tyler Perry,Brian Tee,Gary Anthony Williams,Stephen Farrelly,Tony Shalhoub,Brad Garrett,Alessandra Ambrosio,Brittany Ishibashi,Peter Donald Badalamenti II,Antoinette Kalaj,Alice Callahan,Jane Wu,Meredith Travers,Robert Clohessy,Matthew Barnes,Carmelo Anthony,Dean Winters",,,Dave Green
166424,"Miles Teller,Kate Mara,Michael B. Jordan,Jamie Bell,Toby Kebbell,Reg E. Cathey,Tim Blake Nelson,Joshua Montes,Dan Castellaneta,Owen Judge,Kylen Davis,Evan Hannemann,Chet Hanks,Tim Heidecker,Mary Rachel Dudley,Rhonda Johnson Dents,Gretchen Koerner,Shauna Rappold,Adam Fristoe,Don Yesso,Jodi Lyn Brockton,Christopher Heskey,Jerrad Vunovich,Lance E. Nichols,Dina Morrone,Ravi Naidu",,"Robert Kulzer,Matthew Vaughn,Simon Kinberg,Gregory Goodman,Hutch Parker",Josh Trank
1593,"Ben Stiller,Jake Cherry,Carla Gugino,Robin Williams,Dick Van Dyke,Mickey Rooney,Bill Cobbs,Ricky Gervais,Kim Raver,Patrick Gallagher,Rami Malek,Pierfrancesco Favino,Charlie Murphy,Steve Coogan,Mizuo Peck,Owen Wilson,Crystal the Monkey,Paul Rudd,Anne Meara,Brad Garrett,Pat Kiernan",,"Chris Columbus,Shawn Levy,Michael Barnathan",Shawn Levy
254128,"Dwayne Johnson,Alexandra Daddario,Carla Gugino,Ioan Gruffudd,Archie Panjabi,Paul Giamatti,Art Parkinson,Colton Haynes,Kylie Minogue,Will Yun Lee,Morgan Griffin,Breanne Hill,Todd Williams,Marissa Neitling,Matt Gerald,Alec Utgoff,Laurence Coy,Simone Kessell,Saskia Williscroft,Fiona Press,Arabella Morton,Dennis Coard,Ben McIvor,Claire Lovering,Julian Shaw,Sofie Formica,Brad McMurray,John Reynolds,Hayley Sullivan,Renee Somerfield,Joey Vieira,Benjamin Blankenship,Michael Asberry,Vanessa Ross,Janell Islas,Hayley Gagner,Andrea Walker,Vanessa Vittorio,Stephen Chang",,Beau Flynn,Brad Peyton
714,"Pierce Brosnan,Jonathan Pryce,Michelle Yeoh,Teri Hatcher,Ricky Jay,Joe Don Baker,Vincent Schiavelli,Judi Dench,Desmond Llewelyn,Samantha Bond,Colin Salmon,Geoffrey Palmer,Julian Fellowes,Terence Rigby,Nina Young,Daphne Deckers,Colin Stinton,Al Matthews,Cecilie Thomsen,Mark Spalding,Bruce Alexander,Anthony Green,Christopher Bowen,Andrew Hawkins,Dominic Shaun,Gerard Butler,Michael Byrne,Pip Torrens,Hugh Bonneville,Jason Watkins,Brendan Coyle",,"Barbara Broccoli,Michael G. Wilson",Roger Spottiswoode
2024,"Mel Gibson,Heath Ledger,Joely Richardson,Jason Isaacs,Chris Cooper,Lisa Brenner,Tom Wilkinson,Leon Rippy,Donal Logue,Adam Baldwin,Jay Arlen Jones,Joey D. Vieira,Gregory Smith,Skye McCole Bartusiak,Trevor Morgan,Bryan Chafin,Peter Woodward,Logan Lerman,Rene Auberjonois,Charles Black",,"Gary Levinsohn,Mark Gordon,Dean Devlin",Roland Emmerich
163,"George Clooney,Brad Pitt,Julia Roberts,Casey Affleck,Scott Caan,Shaobo Qin,Bernie Mac,Don Cheadle,Matt Damon,Carl Reiner,Eddie Jemison,Elliott Gould,Robbie Coltrane,Vincent Cassel,Eddie Izzard,Bruce Willis,Cherry Jones,Albert Finney,Adriano Giannini,Johan Widerberg,Luciano Miele,Antonio De Matteo,Giselda Volodi,Mattia Sbragia",,Jerry Weintraub,Steven Soderbergh
787,"Angelina Jolie,Brad Pitt,Vince Vaughn,Adam Brody,Kerry Washington,Keith David,Chris Weitz,Rachael Huntley,Michelle Monaghan,Stephanie March,Jennifer Morrison,Theresa Barrera,Perrey Reeves,Melanie Tolbert,Sam Sabbah",,"Eric McLeod,Arnon Milchan,Akiva Goldsman,Lucas Foster,Patrick Wachsberger,Varina Bleil",Doug Liman
262500,"Shailene Woodley,Theo James,Kate Winslet,Ansel Elgort,Miles Teller,Naomi Watts,Maggie Q,Jai Courtney,Ray Stevenson,Octavia Spencer,Suki Waterhouse,Rosa Salazar,Daniel Dae Kim,Mekhi Phifer,Tony Goldwyn,Ashley Judd,Keiynan Lonsdale,Emjay Anthony,Jonny Weston,Jessica Yoshimura,A.J. Sexton,Hunter Denoyelles",,"Douglas Wick,Lucy Fisher,Pouya Shahbazian",Robert Schwentke
2567,"Leonardo DiCaprio,Cate Blanchett,Kate Beckinsale,John C. Reilly,Alec Baldwin,Alan Alda,Ian Holm,Jude Law,Kelli Garner,Danny Huston,Brent Spiner,Willem Dafoe,Gwen Stefani,Adam Scott,Matt Ross,Frances Conroy,Stanley DeSantis,Keith Campbell,Amy Sloan,Nellie Sciutto,Edward Herrmann,Kenneth Welsh,J.C. MacKenzie,Jacob Davich,Sam Hennings,Vince Giordano,Jason Cavalier,Rufus Wainwright,Loudon Wainwright III,Martha Wainwright,Al Dubois,John Koensgen,Harry Standjofski,Josie Maran,Joe Chrest,Justin Shilton,Arthur Holden,Joseph P. Reidy,Yves Jacques,Chris Ufland,Sebastian Tillinger,James Bradford,Francesca Scorsese,Alan Toy,Joe Cobden,Linda Smith,David Purdham,Alan Fawcett,Lisa Bronwyn Moore,Emma Campbell,Vincent Laresca,Matt Holland,Dennis St John,Al Vandecruys,James Rae,Kathleen McAuliffe,Terry Haig,Danielle Franke,Meghan Elizabeth,Elizabeth DeCicco,Elisa Dyann,Isabelle Champeau,Al Coronel",,"Michael Mann,Graham King,Sandy Climan,Charles Evans Jr.,Matthias Deyle",Martin Scorsese
38745,"Jack Black,Amanda Peet,Emily Blunt,Jason Segel,Billy Connolly,Catherine Tate,James Corden,Emmanuel Quatra,Olly Alexander,Richard Laing,David Sterne,Stewart Scudamore,Jonathan Aris,Joe Lo Truglio,Dale Mercer",,,Rob Letterman
40805,"Seth Rogen,Jay Chou,Christoph Waltz,Cameron Diaz,Edward Furlong,Tom Wilkinson,Edward James Olmos,Analeigh Tipton,Chad L. Coleman,Robert Clotworthy,Billy Mayo,James Franco,George Fisher",,Neal H. Moritz,Michel Gondry
53182,"Sullivan Stapleton,Eva Green,Lena Headey,Callan Mulvey,David Wenham,Rodrigo Santoro,Andrew Tiernan,Ashraf Barhom,Andrew Pleavin,Hans Matheson,Peter Mensah,Ben Turner,Christopher Boyer,Fred Ochs,Price Carson,John Michael Herndon,David Pevsner,Peter Ferdinando,Igal Naor,Luke Roberts,George Georgiou,Farshad Farahat,Christopher Sciueref,Steven Cree,Caitlin Carmichael,Jade Chynoweth,Kevin Fry,David Sterne,Gregor Truter,Vincent Walsh,Nick Court,Mark Killeen,Daniel Rashev,Dimiter Martinov,Stefan Ivanov,Atanas Srebrev,Mark Aaron Wagner,Nancy McCrumb,Bo Roberts,Gregory Shelby,Velizar Peev",,"Gianni Nunnari,Zack Snyder,Mark Canton,Thomas Tull,Bernie Goldmann,Deborah Snyder",Noam Murro
41513,"Hank Azaria,Neil Patrick Harris,Jayma Mays,Tim Gunn,Jonathan Winters,Katy Perry,Fred Armisen,Alan Cumming,Anton Yelchin,George Lopez,Paula Pizzi,Joan Rivers,Liz Smith,Tom Colicchio,Olivia Palermo,Michael Musto,Jeff Foxworthy,Paul Reubens,Gary Basaraba,John Oliver,Kenan Thompson,B. J. Novak,Joel McCrary,John Kassir,Tom Kane,Wolfgang Puck,Frank Welker,Mark Doherty",,Jordan Kerner,Raja Gosnell
13700,"Roseanne Barr,Judi Dench,Jennifer Tilly,Steve Buscemi,G. W. Bailey,Cuba Gooding Jr.,Randy Quaid,Lance LeGault,Charles Dennis,Sam Levine,Joe Flaherty,Richard Riehle,Carole Cook,Estelle Harris,Charlie Dell,Bobby Block,Keaton Savage,Ross Simanteris,Marshall Efron,Charles Haid,Mark Walton","Will Finn,John Sanford",Alice Dewey,"Will Finn,John Sanford"
262504,"Shailene Woodley,Theo James,Miles Teller,Naomi Watts,Ansel Elgort,Jeff Daniels,Octavia Spencer,Keiynan Lonsdale,Daniel Dae Kim,Maggie Q,Jonny Weston,Nadia Hilker,Andy Bean,Ray Stevenson,Mekhi Phifer,Ashley Judd,Xander Berkeley,Parisa Johnston,Rebecca Pidgeon,Konrad Howard,Theo Howard,Lucella Costa,Amy Parrish,Ken DuBois,Janet McTeer,Courtney Hope,Thomas Blake Jr.,Julie Ivey,Kyle Russell Clements,Hannah Alligood,Autumn Dial",,"Douglas Wick,Lucy Fisher,Pouya Shahbazian",Robert Schwentke
